survey_id,species_name,scientific_name,family,iucn_status,count
1239,Monyet Ekor Panjang,Macaca fascicularis,NA,Endangered,1
1239,Tupai Tanah Bergaris Tiga,Lariscus insignis,NA,Least concern,1
1033,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1033,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1033,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1033,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1033,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1033,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1033,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1033,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1137,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1137,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1137,Jingjing Petulak,Tephrodornis virgatus,NA,Least concern,1
1137,Kadalan Kembang,Phaenicophaeus javanicus,NA,Least concern,1
1137,Kedasi Hitam,Surniculus lugubris,NA,Least concern,1
1137,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1137,Walet Linci,Collocalia linchi,NA,Least concern,1
1240,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1240,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1240,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1356,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1356,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1356,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1356,Cucak Kuricang,Brachypodius atriceps,NA,Least concern,1
1356,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1356,Pelanduk Semak,Malacocincla sepiaria,NA,Least concern,1
1356,Pijantung Besar,Arachnothera robusta,NA,Least concern,1
1356,Punai Penganten,Treron griseicauda,NA,Least concern,1
1356,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1356,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1472,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1472,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1472,Jingjing Petulak,Tephrodornis virgatus,NA,Least concern,1
1472,Munguk Beledu,Sitta frontalis,NA,Least concern,1
1472,Pelanduk Semak,Malacocincla sepiaria,NA,Least concern,1
1472,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1472,Pijantung Gunung,Arachnothera affinis,NA,Least concern,1
1472,Sempur Hujan Rimba,Eurylaimus javanicus,NA,Least concern,1
1472,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1472,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1472,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1472,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1472,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1472,Tekukur Biasa,Spilopelia chinensis,NA,Least concern,1
1034,Tikus pohon/tikus belukar,Rattus tiomanicus,NA,Least concern,1
1035,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1035,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1035,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1035,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1035,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1035,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1035,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1035,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1035,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1035,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1138,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1138,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1138,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1138,Walet Linci,Collocalia linchi,NA,Least concern,2
1241,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,2
1241,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1241,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1241,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1241,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1357,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1357,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1357,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1357,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1357,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1357,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1473,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1473,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1473,Gelatik Batu Kelabu,Parus major,NA,Least concern,1
1473,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1473,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1473,Pelanduk Semak,Malacocincla sepiaria,NA,Least concern,1
1473,Pelatuk Besi,Dinopium javanense,NA,Least concern,1
1473,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1473,Sempur Hujan Rimba,Eurylaimus javanicus,NA,Least concern,1
1473,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1473,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1036,Babi hutan,Sus scrofa,NA,Least concern,1
1036,Landak,Hystrix javanica,NA,Least concern,1
1358,Tupai Tanah Bergaris Tiga,Lariscus insignis,NA,Least concern,1
1474,Bajing kelapa,Callosciurus notatus,NA,Least concern,1
1037,Bubut Besar,Centropus sinensis,NA,Least concern,1
1037,Cabai Gesit,Dicaeum agile,NA,Least concern,1
1037,Cekakak Jawa,Halcyon cyanoventris,NA,Least concern,1
1037,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1037,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1037,Punai Penganten,Treron griseicauda,NA,Least concern,1
1037,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1037,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1139,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1139,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1139,Merbah Cerukcuk,Pycnonotus goiavier,NA,Least concern,2
1139,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1139,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1242,Cipoh Kacat,Aegithina tiphia,NA,Least concern,2
1242,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1242,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1359,Cabai Jawa,Dicaeum trochileum,NA,Least concern,1
1359,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1359,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1359,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1475,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1475,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1475,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1475,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1475,Pijantung Gunung,Arachnothera affinis,NA,Least concern,1
1475,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1475,Sempur Hujan Rimba,Eurylaimus javanicus,NA,Least concern,1
1475,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1475,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1475,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1475,Walet Linci,Collocalia linchi,NA,Least concern,1
1475,Walik Kembang,Ptilinopus melanospilus,NA,Least concern,1
1038,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1038,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1038,Cucak Kuricang,Brachypodius atriceps,NA,Least concern,1
1038,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1038,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1038,Kedasi Hitam,Surniculus lugubris,NA,Least concern,1
1038,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1038,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1038,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1038,Pijantung Gunung,Arachnothera affinis,NA,Least concern,1
1038,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1038,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1038,Walik Kembang,Ptilinopus melanospilus,NA,Least concern,1
1140,Gelatik Jawa,Padda oryzivora,NA,Endangered,1
1140,Punai Gading,Treron vernans,NA,Least concern,1
1140,Sikatan Burik,Muscicapa griseisticta,NA,Least concern,2
1140,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1140,Walet Linci,Collocalia linchi,NA,Least concern,1
1243,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1243,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1243,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1243,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1360,Ayam Hutan Merah,Gallus gallus,NA,Least concern,1
1360,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1360,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1360,Julang Emas,Rhyticeros undulatus,NA,Vulnerable,1
1360,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1360,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1476,Cabai Jawa,Dicaeum trochileum,NA,Least concern,1
1476,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1476,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1476,Delimukan Zamrud,Chalcophaps indica,NA,Least concern,1
1476,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1476,Kedasi Hitam,Surniculus lugubris,NA,Least concern,1
1476,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1476,Pelanduk Semak,Malacocincla sepiaria,NA,Least concern,1
1476,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1476,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1476,Walik Kembang,Ptilinopus melanospilus,NA,Least concern,1
1005,Kalong,Pteropus vampyrus,NA,Endangered,1
1244,Kubung Sunda,Galeopterus variegatus,NA,Least concern,1
1039,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1039,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1039,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1039,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1039,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1039,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1039,Wiwik Rimba,Cacomantis variolosus sepulcralis,NA,Least concern,1
1141,Merbah Cerukcuk,Pycnonotus goiavier,NA,Least concern,1
1141,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1141,Munguk Beledu,Sitta frontalis,NA,Least concern,1
1141,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1245,Alap Alap Capung,Microhierax fringillarius,NA,Least concern,1
1245,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1245,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1245,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1245,Kedasi Hitam,Surniculus lugubris,NA,Least concern,1
1245,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1245,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1245,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1245,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1245,Wiwik Kelabu,Cacomantis merulinus,NA,Least concern,1
1361,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1361,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1361,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1361,Punai Penganten,Treron griseicauda,NA,Least concern,1
1361,Sempur Hujan Rimba,Eurylaimus javanicus,NA,Least concern,1
1361,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1361,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1477,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1477,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1477,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1477,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1477,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1477,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1477,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1477,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1477,Walik Kembang,Ptilinopus melanospilus,NA,Least concern,1
1040,Bubut Besar,Centropus sinensis,NA,Least concern,1
1040,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1040,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1040,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1040,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1040,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1040,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1040,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1142,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1142,Sepah Kecil,Pericrocotus cinnamomeus,NA,Least concern,1
1246,Burung Madu Kelapa,Anthreptes malacensis,NA,Least concern,1
1246,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1246,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1362,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1362,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1362,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1362,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1478,Burung Madu Kelapa,Anthreptes malacensis,NA,Least concern,1
1478,Cekakak Jawa,Halcyon cyanoventris,NA,Least concern,1
1478,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1478,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1478,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1478,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1478,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1478,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1478,Walet Linci,Collocalia linchi,NA,Least concern,1
1041,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1041,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1041,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1041,Cucak Kuning,Rubigula dispar,NA,Vulnerable,1
1041,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1041,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1041,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1041,Pijantung Gunung,Arachnothera affinis,NA,Least concern,1
1041,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1041,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1041,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1041,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1041,Wiwik Kelabu,Cacomantis merulinus,NA,Least concern,1
1143,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1247,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1247,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1247,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1247,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1247,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1247,Punai Penganten,Treron griseicauda,NA,Least concern,1
1247,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1247,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1363,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1363,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1363,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1363,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1363,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1363,Walet Linci,Collocalia linchi,NA,Least concern,1
1479,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1479,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1479,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1479,Gelatik Batu Kelabu,Parus major,NA,Least concern,1
1479,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1479,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1479,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1479,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1479,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1479,Sepah Kecil,Pericrocotus cinnamomeus,NA,Least concern,1
1479,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1479,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1479,Walet Linci,Collocalia linchi,NA,Least concern,1
1479,Wiwik Lurik,Cacomantis sonneratii,NA,Least concern,1
1479,Wiwik Rimba,Cacomantis variolosus,NA,Least concern,1
1248,Codot krawar,Cynopterus brachyotis,NA,Least concern,1
1364,Codot krawar,Cynopterus brachyotis,NA,Least concern,1
1364,Walang kopo/tupai terbang,Petaurus breviceps,NA,Least concern,1
1042,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1042,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1042,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1042,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1042,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1042,Sepah Kecil,Pericrocotus cinnamomeus,NA,Least concern,1
1042,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1144,Celepuk Reban,Otus lempiji,NA,Least concern,1
1144,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1144,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1144,Delimukan Zamrud,Chalcophaps indica,NA,Least concern,1
1144,Kareo Padi,Amaurornis phoenicurus,NA,Least concern,1
1144,Udang Api,Ceyx rufidorsa,NA,Least concern,1
1249,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1249,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1249,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1249,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,2
1249,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1365,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1365,Cekakak Jawa,Halcyon cyanoventris,NA,Least concern,1
1365,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1365,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1365,Julang Emas,Rhyticeros undulatus,NA,Vulnerable,1
1365,Meninting Besar,Enicurus leschenaulti,NA,Least concern,1
1365,Tekukur Biasa,Spilopelia Chinensis,NA,Least concern,1
1480,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1480,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1480,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1480,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1480,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1480,Raja Udang Meninting,Alcedo meninting,NA,Least concern,2
1480,Sepah Kecil,Pericrocotus cinnamomeus,NA,Least concern,1
1480,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1480,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1480,Udang Api,Ceyx rufidorsa,NA,Near Threatened,2
1480,Walet Linci,Collocalia linchi,NA,Least concern,1
1250,Bajing Terbang Jawa,Iomys horsfieldii,NA,Least concern,1
1250,Codot krawar,Cynopterus brachyotis,NA,Least concern,1
1481,Codot krawar,Cynopterus brachyotis,NA,Least concern,3
1481,Tikus pohon/tikus belukar,Rattus tiomanicus,NA,Least concern,1
1043,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1043,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1043,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1043,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1043,Delimukan Zamrud,Chalcophaps indica,NA,Least concern,1
1043,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1043,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1043,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1145,Cekakak Batu,Lacedo pulchella,NA,Least concern,1
1145,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1145,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1145,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1251,Cica Daun Kecil,Chloropsis cyanopogon,NA,Least concern,1
1251,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1251,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1251,Elang Ular Bido,Spilornis cheela,NA,Least concern,2
1251,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1251,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1251,Kedasi Ungu,Chrysococcyx xanthorhynchus,NA,Least concern,1
1251,Layang Layang Batu,Hirundo javanica,NA,Least concern,2
1251,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1251,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,3
1366,Bubut Besar,Centropus sinensis,NA,Least concern,1
1366,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1366,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1366,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1366,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1366,Pelatuk Besi,Dinopium javanense,NA,Least concern,1
1366,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1366,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1366,Tepus Gelagah,Timalia pileata,NA,Least concern,1
1482,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1482,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1482,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1482,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1482,Kehicap Ranting,Hypothymis azurea,NA,Least concern,1
1482,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1482,Munguk Beledu,Sitta frontalis,NA,Least concern,1
1482,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1482,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1482,Sepah Kecil,Pericrocotus cinnamomeus,NA,Least concern,1
1482,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1482,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1482,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1482,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1044,Cabai Gesit,Dicaeum agile,NA,Least concern,1
1044,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1044,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1044,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1044,Delimukan Zamrud,Chalcophaps indica,NA,Least concern,1
1044,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1044,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1044,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1044,Pelatuk Besi,Dinopium javanense,NA,Least concern,1
1044,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1044,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1044,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1146,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1146,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1146,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1146,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1252,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1252,Pelatuk Besi,Dinopium javanense,NA,Least concern,1
1252,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,2
1367,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1367,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1367,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1367,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1367,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1367,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1367,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1483,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1483,Cinenen Kelabu,Orthotomus ruficeps,NA,Least concern,1
1483,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1483,Delimukan Zamrud,Chalcophaps indica,NA,Least concern,1
1483,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1483,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1483,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1483,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1483,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1483,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1483,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1483,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1483,Walet Linci,Collocalia linchi,NA,Least concern,1
1368,Codot krawar,Cynopterus brachyotis,NA,Least concern,1
1045,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1045,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1045,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1045,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1045,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1045,Pijantung Gunung,Arachnothera affinis,NA,Least concern,1
1045,Sepah Kecil,Pericrocotus cinnamomeus,NA,Least concern,1
1045,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1045,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1147,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1147,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1147,Pijantung Gunung,Arachnothera affinis,NA,Least concern,1
1147,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1253,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1369,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1369,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
